protein_1,protein_2,overlap,trial_idx,hamming_dist,reading_frame,max_barrier,n_mutations,start_z1,start_z2,end_z1,end_z2,success,error
PF00004,PF00072,41,18,299,2,0.18698629863796074,289,-0.014575332721031344,0.08076639658158431,0.0005632305416821623,0.0019861448030161874,True,
PF00004,PF00072,41,19,299,2,0.1845979025569717,293,0.0014793049396225365,-0.004614495689834267,-0.010748222644023408,0.008373277415073955,True,
PF00004,PF00072,48,2,299,0,0.34762559932520076,288,0.2609005283564098,-0.035726707103953724,0.31258089780281734,0.035044701522383453,True,
PF00004,PF00072,48,1,299,0,0.5614339956888283,288,0.3836460284015991,-0.10338784693528875,0.23142026140617816,-0.035804641786875625,True,
PF00004,PF00072,48,0,299,0,0.27430046007488734,284,0.2100480783165001,0.0006625426929396309,0.07869478012472912,-0.15878471241846698,True,
PF00004,PF00072,48,3,299,0,0.5400115860797434,288,0.42533855566001283,0.0026865277308378965,0.4533170558919692,0.0037068329685963786,True,
PF00004,PF00072,48,5,299,0,0.4607961127991768,282,0.36960221766037865,0.00858092351434616,0.3623038447110092,0.018788577720128083,True,
PF00004,PF00072,48,4,299,0,0.20472643378488473,286,-0.0033077342575658177,-3.030872855392424e-05,-0.01373092419595673,-0.009679120055425483,True,
PF00004,PF00072,48,6,299,0,0.46221250544518017,292,0.3120804136667931,-0.15013209177838704,0.3382775898752758,0.07786662898213652,True,
PF00004,PF00072,48,7,299,0,0.16549425140441448,290,-0.003928581744893949,0.0019730139849024222,0.0019809964351275786,0.08004006950538708,True,
PF00004,PF00072,48,9,299,0,0.3580884274305402,284,0.1456017489929211,0.00354601441498923,0.27962690360028863,0.002556637410447761,True,
PF00004,PF00072,48,8,299,0,0.40319755746391883,292,0.38746001036435135,0.015737547099567494,0.18423754546189872,-0.07449711109329853,True,
PF00004,PF00072,48,11,299,0,0.18628403890820214,286,0.007562866881261644,-0.004360618660781196,0.001518208087553192,0.0019849227278913445,True,
PF00004,PF00072,48,10,299,0,0.17646255092401658,286,-0.005286620836688001,-0.004053516135117945,0.014262835009938862,0.002115377063270486,True,
PF00004,PF00072,48,12,299,0,0.4963711056418803,289,0.3866088632986147,0.029823075276297607,0.02351752516700101,0.4728535804748793,True,
PF00004,PF00072,48,13,299,0,0.4169004116019417,286,0.18131773933515874,-0.0283259634177037,0.4094037104992123,0.007496701102729373,True,
PF00004,PF00072,48,15,299,0,0.8121437428088261,283,0.4280067001098685,-0.007518467899275316,0.5216318527649486,0.29051189004387745,True,
PF00004,PF00072,48,14,299,0,0.4752216750842617,291,0.4630277408969174,-0.012193934187344307,0.3388939123354902,-0.01997366878498117,True,
PF00004,PF00072,48,17,299,0,0.15276243772359077,287,0.008741189951242909,0.005647590652160441,-0.005926736975729671,-0.005312483047974204,True,
PF00004,PF00072,48,16,299,0,0.39776692876054204,289,0.3810925629691913,-0.016674365791350714,0.21982457823168675,0.10250380060903576,True,
PF00004,PF00072,48,19,299,0,0.45018009387682384,287,0.26039642944691943,0.1897836644299044,0.2237026675394031,-0.06824243575072844,True,
PF00004,PF00072,48,18,299,0,0.38786699037765937,289,0.3628101089440222,0.025056881433637154,0.2701682131285412,0.029546768307991533,True,
PF00004,PF00072,55,1,299,1,0.14859022763211188,280,-0.006548806566239813,0.004192239027902098,-0.0010687279817749112,-0.00758164522415135,True,
PF00004,PF00072,55,3,299,1,0.18150197635212806,282,-0.007022511248434033,0.006272865415842704,0.003505977180155292,-0.00741735547567384,True,
PF00004,PF00072,55,0,299,1,0.1938184901614882,286,0.0005831920519706175,-0.0008796789950731896,0.14566586861299835,-0.004180661523853789,True,
PF00004,PF00072,55,2,299,1,0.187437640490721,286,0.004279804324758802,-0.0019635170679799673,0.002638629196228121,-0.0014711645141423507,True,
PF00004,PF00072,55,4,299,1,0.17578163500762056,279,-0.00025646311740195097,0.010545107097453751,-0.008299757533645046,-0.0017507581992942738,True,
PF00004,PF00072,55,5,299,1,0.13914435696205754,286,0.00636183803947683,-0.028580905269560364,0.01375891818657759,-0.01087848989708686,True,
PF00004,PF00072,55,6,299,1,0.1880338514326086,285,0.0009304455831240061,-0.0003430979155775782,-0.007222734029506971,-0.0031308066842178272,True,
PF00004,PF00072,55,7,299,1,0.19506862296404864,280,-0.011212464946553365,0.0025141208307752623,0.00012542121950709945,0.011610628073200237,True,
PF00004,PF00072,55,11,299,1,0.13723736793547692,280,0.002937603506969142,0.009579131758845758,-0.005282342464991358,0.00685458587620774,True,
PF00004,PF00072,55,8,299,1,0.19212702111894492,281,0.019456945715710647,0.005010549216148979,0.048353478552186156,-0.005991695617865041,True,
PF00004,PF00072,55,10,299,1,0.19175128716803969,284,0.13010278396158487,0.041379167568319025,0.011161341262931404,0.006665452932586996,True,
PF00004,PF00072,55,12,299,1,0.16048945116662502,280,0.00566867827273947,-0.003557378946700357,0.00933441087251625,-0.0018451673697144056,True,
PF00004,PF00072,55,13,299,1,0.6066279066699493,275,0.0034456699403395954,-0.001983357884361809,0.5993677382304329,0.007260168439516337,True,
PF00004,PF00072,55,16,299,1,0.15490919335865927,282,-0.003193174407846438,0.025573543938579146,-0.005458990740290445,0.0006381221491130672,True,
PF00004,PF00072,55,14,299,1,0.14897972871628323,281,0.014417550364718694,-0.02057034701612268,-0.0020693166615321935,-0.010507707232730753,True,
PF00004,PF00072,55,17,299,1,0.1437203734698006,283,-0.000848194969003548,-0.011417570106451988,0.02682672380490839,0.01862022436253548,True,
PF00004,PF00072,55,18,299,1,0.17319427137652987,282,-0.002162514496239917,0.02823520151988193,0.00458475395736502,-0.12039522425913517,True,
PF00004,PF00072,55,19,299,1,0.14664785098354505,283,0.008221562576348105,-0.0018406186362284558,-0.0002097144541373755,0.0014586504977739793,True,
PF00004,PF00072,62,1,299,2,0.1401695528153457,285,-0.012582499692495336,0.0035926657227655003,-0.001993383022722208,0.0032497869204982563,True,
PF00004,PF00072,62,3,299,2,0.16433306820000584,281,0.007987877424771968,0.0006630550528419622,0.05642803532344874,0.008558893480130529,True,
PF00004,PF00072,62,0,299,2,0.36534949004976963,288,0.01658587032911862,0.0036369908691717048,0.34863287011085453,0.01671661993891511,True,
PF00004,PF00072,62,2,299,2,0.5479864294351361,286,0.25609300558497167,0.2918934238501644,0.003129365798465754,-0.013136852789285525,True,
PF00004,PF00072,62,4,299,2,0.24498500305702653,280,0.23330066078466388,-0.011684342272362636,0.005961857740402228,-0.0021952464676362063,True,
PF00004,PF00072,62,5,299,2,0.31165065920785817,283,0.0007290356481401016,0.004262051977016018,-0.008906754446100321,0.30274390476175783,True,
PF00004,PF00072,62,7,299,2,0.13390194206298395,280,0.029765919467540192,0.0037394873408403127,-0.004026773033511172,0.004778600555689048,True,
PF00004,PF00072,62,6,299,2,0.2584162364767823,287,0.12815310347877537,0.13026313299800693,0.0034322836061316535,0.010421834359251826,True,
PF00004,PF00072,62,8,299,2,0.18495846622485562,281,0.00608917018397846,0.06849088689998319,0.18147113187812572,-0.003487334346729898,True,
PF00004,PF00072,62,9,299,2,0.2472114474234058,288,0.024534634941865315,0.2226768124815405,-0.00016746783711184637,-0.004968838174496695,True,
PF00004,PF00072,62,10,299,2,0.2170825870404603,284,-0.012505862346143782,-0.00028876070732956,0.09725864737304153,0.11982393966741875,True,
PF00004,PF00072,62,11,299,2,0.1980125263332601,282,0.002759852771007495,0.018722067356341365,0.01260606099286052,0.010397950756590266,True,
PF00004,PF00072,62,12,299,2,0.2623807023918373,285,0.006120075500043836,-0.018798282605372967,0.2585693033231355,0.0038113990687018017,True,
PF00004,PF00072,62,13,299,2,0.14463330926214873,280,-0.0006445361201943374,-0.007826730744780713,-0.008910941949666833,-0.001047258867598967,True,
PF00004,PF00072,62,14,299,2,0.23026130885859636,283,-0.00253230534719854,0.02627586185007985,-0.13666331373286553,-0.0020980656576822182,True,
PF00004,PF00072,62,15,299,2,0.17281087156798292,281,0.07999113076231662,-0.0007588803820636642,-0.003396190752031667,-0.009264568354484573,True,
PF00004,PF00072,62,16,299,2,0.19330642358103392,279,0.04746211282103611,0.0001575542220254387,-0.012506554742521736,-0.004149975479854634,True,
PF00004,PF00072,62,17,299,2,0.1766973603724674,284,-0.007832976513296216,0.08340624353844218,0.003012255207045118,0.017289299831279126,True,
PF00004,PF00072,62,18,299,2,0.1785762030202231,282,-0.07581312222333966,-0.015052397205560647,-0.004543247480907558,0.00013950347271832482,True,
PF00004,PF00072,62,19,299,2,0.2369502676077886,284,0.23685970146424143,9.056614354715066e-05,0.0025133334633270586,-0.00279943269641182,True,
PF00004,PF00072,69,0,299,0,0.27382658937504434,278,0.014060109142110835,0.2597664802329335,0.00019648400029763035,-0.0038734838642263576,True,
PF00004,PF00072,69,3,299,0,0.19624615013275953,277,0.11297757529838126,0.019363200936899957,0.0022995992405266436,0.022812929872345455,True,
PF00004,PF00072,69,1,299,0,0.29184133277053276,281,0.024604991658924172,-0.005481591590562091,0.06770522121867376,0.224136111551859,True,
PF00004,PF00072,69,2,299,0,0.24025470648634528,279,0.1476317952503124,0.0195691243377431,0.09864027470751291,-0.004299204137277206,True,
PF00004,PF00072,69,5,299,0,0.6216018493850772,280,0.3682488996836932,-0.002896864002624063,-0.06867583004393255,0.5529260193411447,True,
PF00004,PF00072,69,4,299,0,0.316513081303365,280,0.05226467706851165,0.2642484042348533,-0.007446247458853871,-0.035552992020319044,True,
PF00004,PF00072,69,6,299,0,0.2546243712538797,275,0.04666537893620649,0.1165024789389665,-0.02674857073125547,9.209417117665089e-05,True,
PF00004,PF00072,69,7,299,0,0.7230508398070133,275,0.20549122549903745,0.5175596143079759,0.08813118970856197,0.009264633841880109,True,
PF00004,PF00072,69,10,299,0,0.39813336763963547,276,0.3584192193606458,-0.03971414827898966,0.008817371892797932,0.01226630538935839,True,
PF00004,PF00072,69,9,299,0,0.12995179837574783,280,-0.011365296389031523,-0.0005545405693329406,0.0014529382249232347,-0.0016013653009916652,True,
PF00004,PF00072,69,8,299,0,0.16187345312504953,285,0.11550396132170562,0.0010457733217134532,0.028192704512406914,0.018075644973369897,True,
PF00004,PF00072,69,11,299,0,0.15328988939993224,270,-0.0015562300282748428,0.004961240250821566,-0.001254258888684102,-0.00010122720589502211,True,
PF00004,PF00072,69,16,299,0,0.17676313435787583,275,-0.007427407265936006,0.0023079988530487912,-0.0001017378878990178,-0.0006150772644149468,True,
PF00004,PF00072,69,13,299,0,0.17521573958969144,281,0.04514995915463379,-0.016908932743101356,-0.031178674068333717,-0.009579402115445983,True,
PF00004,PF00072,69,14,299,0,0.7313639635712441,279,0.11505781593670428,0.018209876188878996,0.5492705427504542,-0.18209342082079,True,
PF00004,PF00072,69,15,299,0,0.17138363001744056,279,-0.0002666335467108524,-0.0021137338342506183,0.07448628953467555,0.017342709874706565,True,
PF00004,PF00072,69,17,299,0,0.23823463882138116,273,0.15935440151912816,0.07888023730225299,0.09991022335449029,-0.013462216108791012,True,
PF00004,PF00072,69,18,299,0,0.2128078446727033,277,0.15510436330333224,0.038389096067667265,-0.026892811462161933,-0.0052775209756773965,True,
PF00004,PF00072,69,19,299,0,0.20317243633570117,278,0.008783128186896125,0.032194046553254335,0.024197924956273348,-0.009646874559392893,True,
PF00004,PF00072,76,3,299,1,0.34153085344926865,271,0.06998246008205221,0.18252690396487606,-0.0002852281195686451,0.1178341066513532,True,
PF00004,PF00072,76,1,299,1,0.16237711892297263,273,-0.003710943450652423,-0.01569962149743468,0.07557536737865712,0.020694172317549685,True,
PF00004,PF00072,76,2,299,1,0.19833819216012072,274,0.02367290765903109,0.17466528450108962,-0.008292579659673964,-0.0025185735247497216,True,
PF00004,PF00072,76,4,299,1,0.14669740600997044,277,-0.0008171612047867768,0.00557094114717611,0.04800425337981755,0.09869315263015291,True,
PF00004,PF00072,76,6,299,1,0.2173654184586749,276,-0.023466262397982225,0.16411949555489727,-0.05490702742464746,0.024517736456834766,True,
PF00004,PF00072,76,8,299,1,0.16080064487103904,268,0.005601864844088436,0.0018499688913760958,-0.021208142283039626,0.002773200437356621,True,
PF00004,PF00072,76,5,299,1,0.2911137813126992,276,-0.26016460266096636,0.03094917865173283,-0.16152738652219292,-0.015108352657321363,True,
PF00004,PF00072,76,7,299,1,0.21940789295696095,273,0.030229321488739695,0.011141086714741557,0.08432953720568136,0.02114226574929346,True,
PF00004,PF00072,76,9,299,1,0.15148426924851774,274,0.014320619004393803,0.0024439154084319064,-0.0012938346491271988,-0.006197033296145554,True,
PF00004,PF00072,76,11,299,1,0.18236605149895918,272,-0.09284490463216633,0.05483021045099545,-0.044753956907505804,0.05083021886280594,True,
PF00004,PF00072,76,12,299,1,0.6207214830629925,273,-0.05395347304902061,0.5667680100139718,0.022465942262165944,0.012274933316594731,True,
PF00004,PF00072,76,13,299,1,0.27469968767673203,277,0.04222689028584662,0.17716005899601517,-0.07591355913790918,0.1018869562692737,True,
PF00004,PF00072,76,15,299,1,0.24514117881371153,264,-0.009695362874199025,0.005510059584094413,-0.013519262816860285,0.23162191599685125,True,
PF00004,PF00072,76,14,299,1,0.2542814871583246,276,-0.13972320282498035,0.11455828433334425,-5.732065463533918e-05,0.001148387881159253,True,
PF00004,PF00072,76,16,299,1,0.18074748157780834,274,0.018986130139797164,0.01430768541707265,0.031630592542247975,0.02246197507543123,True,
PF00004,PF00072,76,17,299,1,0.15788787423942585,269,-0.006922793227215465,0.007729682521459782,0.04511136908821543,-0.05661828955241932,True,
PF00004,PF00072,76,18,299,1,0.4093135057985743,269,-0.0019857537318840874,0.4073277520666902,-0.0025791601701030922,0.24295394361392003,True,
PF00004,PF00072,76,19,299,1,0.3177899749942432,277,-0.007075565490865388,0.10614183994880508,0.19907758797230535,0.1187123870219379,True,
PF00004,PF00072,83,3,299,2,0.15920453145244548,270,0.00010727238846105099,0.00019027208079773405,-0.007266570814916389,0.00045254342475878735,True,
PF00004,PF00072,83,1,299,2,0.6336430717518935,279,0.5782550306267583,-0.00439656563074548,0.38521030452649696,0.0011039200440833407,True,
PF00004,PF00072,83,0,299,2,0.5256017019107413,280,0.2828930582429411,-0.0007720914780585548,0.4568275401782696,-0.0017972885788205134,True,
PF00004,PF00072,83,2,299,2,0.35222668871689583,278,0.34996910619546034,0.0022575825214354796,0.19743656037770058,0.004298963021673003,True,
PF00004,PF00072,83,8,299,2,0.315825673725205,280,0.04888746666559345,0.1378045955785142,0.3121692674834502,0.003656406241754808,True,
PF00004,PF00072,83,6,299,2,0.4223608775634745,278,0.3751391832355768,0.005566340098111394,0.13852644187553462,0.005311945260650762,True,
PF00004,PF00072,83,5,299,2,0.32895179207771397,282,0.3041287635164244,-0.024823028561289515,0.11488913034702487,0.005799995145703261,True,
PF00004,PF00072,83,7,299,2,0.3830657664353723,279,0.3784179154465777,-0.0031818141183016075,0.18090934225082178,0.01802600056136861,True,
PF00004,PF00072,83,9,299,2,0.3474898718388022,274,0.32473644457530987,0.006029451497633453,0.25507512854074504,0.008611327273216143,True,
PF00004,PF00072,83,12,299,2,0.48414077419499535,268,0.4740473818496272,0.010093392345368176,0.020124997807832754,0.08154178618880419,True,
PF00004,PF00072,83,11,299,2,0.43664123114436365,278,0.30155470178180144,-0.043177392322381505,0.4175817892537805,0.01905944189058315,True,
PF00004,PF00072,83,10,299,2,0.4157633248376805,282,0.2881277760866529,0.020144685309845953,0.28511419820755657,-0.13064912663012393,True,
PF00004,PF00072,83,13,299,2,0.4643455684681105,278,0.15228354177786288,0.06508561953601637,0.44028520506104063,-0.024060363407069876,True,
PF00004,PF00072,83,14,299,2,0.4274854338183053,276,0.4048479246563325,-0.022637509161972755,0.09835488823309602,0.06171204954278139,True,
PF00004,PF00072,83,16,299,2,0.4217631667133435,274,0.41465194227929475,0.007111224434048773,0.006794874800269145,0.003678934205160063,True,
PF00004,PF00072,83,15,299,2,0.45214396721943967,278,0.28956906914259245,-0.021737329412512458,0.43087947760077794,-0.001449495240280343,True,
PF00004,PF00072,83,17,299,2,0.4550294163187084,276,0.38564628073099233,-0.002508548014885563,0.2979712365631383,-0.012635358314258938,True,
PF00004,PF00072,83,18,299,2,0.5094521950887522,279,0.48859243313939593,0.020859761949356282,0.34550591661746444,0.02601629573618987,True,
PF00004,PF00072,90,3,299,0,0.1846623518791788,268,0.052783165207486805,0.010474468783043077,-0.0005062647661871954,0.07187084981281751,True,
PF00004,PF00072,90,1,299,0,0.2829660755514856,266,0.12270062261421101,0.16026545293727462,-0.007092175639078597,-0.009032585073989428,True,
PF00004,PF00072,90,0,299,0,0.7008916777176392,267,-0.004413912501499115,-0.0012218844024319646,0.07010462215841105,0.6307870555592281,True,
PF00004,PF00072,90,2,299,0,0.1779387114445037,273,-0.00019587598536490507,-0.006409545638219609,0.017053325382077565,-0.0010124112252442433,True,
PF00004,PF00072,90,4,299,0,0.2002883242168614,268,0.16304089229842025,0.0166879561497925,0.0030321927521122847,0.009258405702951004,True,
PF00004,PF00072,90,6,299,0,0.1917928321290744,265,0.03980643983616251,0.003868606295049,-0.00723200895778069,-0.014846588929869052,True,
PF00004,PF00072,90,5,299,0,0.7072761393442859,273,0.48927999651943643,0.11352951317956712,0.5322532158984825,0.17502292344580334,True,
PF00004,PF00072,90,7,299,0,0.7828972831219635,275,0.038452343841694506,0.744444939280269,0.07807439799282903,0.0958660862128644,True,
PF00004,PF00072,90,8,299,0,0.258003755918481,264,-0.039310045308522445,0.2186937106099586,-0.0015850552381157738,0.0013902608524392023,True,
PF00004,PF00072,90,9,299,0,0.2870524777208338,267,0.2758749534818538,-0.007834982658643052,-0.08415123638397706,0.057505648156543784,True,
PF00004,PF00072,90,10,299,0,1.0106730323430466,273,0.9625475051600013,0.04812552718304526,0.6328084405686014,0.026644989184437293,True,
PF00004,PF00072,90,11,299,0,0.7948224063411276,272,0.5687704760377867,0.01027515986718882,0.7877664639646071,0.007055942376520387,True,
PF00004,PF00072,90,12,299,0,0.8153817650184756,271,0.4270109860484554,0.008615242111221402,0.4675419018084942,0.3478398632099814,True,
PF00004,PF00072,90,13,299,0,0.7242683072516273,273,0.44958635434849037,0.2746819529031369,0.0040545097912639905,0.43662657265490107,True,
PF00004,PF00072,90,16,299,0,0.39733888457801647,273,0.37502257854180104,0.0223163060362154,-0.03085771735449825,0.27061085123394774,True,
PF00004,PF00072,90,14,299,0,0.2640187453518957,269,0.1345730283461086,-0.007438110988650059,0.2567234710160371,0.007295274335858562,True,
PF00004,PF00072,90,17,299,0,0.5827176971178938,267,0.199449265344003,0.2560456833017961,0.51149230117869,0.07122539593920375,True,
PF00004,PF00072,90,18,299,0,0.22122346257083253,269,0.1886909067594108,0.007988731128056852,-0.00044824009162898503,-0.0006735168066594476,True,
PF00004,PF00072,90,19,299,0,0.7233825318854031,267,0.6693039493927991,-0.05407858249260405,0.014636120983676872,0.3357903619347723,True,
PF00004,PF00072,97,3,299,1,0.4824548635979615,263,0.16822722430751139,0.07489880553942671,0.4364551863023626,0.04599967729559894,True,
PF00004,PF00072,97,2,299,1,0.48682042227482936,262,0.4735538752778296,0.004585069725802463,0.43436484831227823,0.0031585807726077515,True,
PF00004,PF00072,97,0,299,1,0.4770322349606602,265,0.43448463552050093,-0.015218266822341023,0.09792089734367386,0.0344106673155389,True,
PF00004,PF00072,97,1,299,1,0.36257810303829385,266,0.35541950749047074,0.007158595547823135,0.24049457421223872,-0.04196212984448452,True,
PF00004,PF00072,97,6,299,1,0.5721265018367021,261,0.5178211002093845,0.05430540162731761,0.27612682868026917,0.11991153556418406,True,
PF00004,PF00072,97,4,299,1,0.5292295517359068,264,0.4600426587591087,0.0691868929767981,0.3512849233440225,0.004636516297566259,True,
PF00004,PF00072,97,5,299,1,0.5295255898170349,265,0.5190538337916144,-0.010471756025420552,0.4058491037763693,0.012682323190409621,True,
PF00004,PF00072,97,7,299,1,0.6471996204654487,265,0.27906940510981054,-0.08604142572569046,0.6446257881088389,-0.002573832356609832,True,
PF00004,PF00072,97,9,299,1,0.48621659561842756,258,0.27121787328900904,0.2149987223294185,0.4113019477751122,0.0005490861875700864,True,
PF00004,PF00072,97,8,299,1,0.43628154148322995,263,0.1473572597907283,0.28892428169250167,0.4330333254505504,-0.0024725612097714787,True,
