protein_1,protein_2,overlap,trial_idx,hamming_dist,reading_frame,max_barrier,n_mutations,start_z1,start_z2,end_z1,end_z2,success,error
PF00004,PF00041,171,4,280,0,1.5447511554112034,194,0.6789076052020758,0.7918369185051339,0.5664520636236878,0.9782990917875156,True,
PF00004,PF00041,171,2,280,0,1.6654501961177735,196,0.621729737032508,0.93357875957598,0.6625832465311812,0.9572327221582461,True,
PF00004,PF00041,171,6,280,0,1.4958421700327311,195,0.3849309063015844,0.9624150833113296,0.7317364794721908,0.7641056905605405,True,
PF00004,PF00041,171,8,280,0,1.5760899818076919,200,0.3374287656667146,0.8434172717645804,0.6265310124057976,0.8655586067543599,True,
PF00004,PF00041,171,7,280,0,1.8300690322276416,200,0.8362554822732254,0.9586302471039704,0.5617666199878499,0.9801724117947673,True,
PF00004,PF00041,171,10,280,0,1.8909358459885732,203,0.8654195414548954,0.8906615567205005,0.3312765896308187,0.9983957298332325,True,
PF00004,PF00041,171,11,280,0,1.6726976155005806,195,0.83849331050118,0.5786720777294816,0.7246965373847399,0.9480010781158406,True,
PF00004,PF00041,171,14,281,0,1.7511922314717863,198,0.5580416934900373,0.8165673376781606,0.8615305735714258,0.8896616579003606,True,
PF00004,PF00041,171,15,279,0,1.4561618437764356,194,0.49905944410523007,0.5594627976576932,0.709736463004724,0.7420997436373333,True,
PF00004,PF00041,171,16,279,0,1.7641136344729922,193,0.8612987145244911,0.902814919948501,0.4449234264250828,0.6642288349292931,True,
PF00004,PF00041,171,17,279,0,1.6315537297427722,192,0.5372940929865313,0.7824260657835261,0.8469419442729398,0.7846117854698325,True,
PF00004,PF00041,171,18,281,0,1.7872760443918136,195,0.23937097991859643,0.9641047555264008,0.7119441966622085,0.982040871740768,True,
PF00004,PF00041,171,19,281,0,1.6355735694238414,197,0.49391766000720805,0.9732268745886694,0.4856252168978977,0.9705565390601778,True,
PF00004,PF00041,183,2,280,0,1.0008472969538293,191,0.13347582310066908,0.8301679045832108,0.1547101604447042,0.846137136509125,True,
PF00004,PF00041,183,3,280,0,0.984059026435205,194,0.19952582315132927,0.7845332032838758,-0.023672048204733107,0.9473875248900909,True,
PF00004,PF00041,183,0,280,0,1.432964303856933,195,0.5131430202920995,0.882188800319162,0.4543058374089875,0.9786584664479455,True,
PF00004,PF00041,183,1,280,0,1.174917542479839,196,0.30236388617157905,0.71913771260949,0.28321013611117407,0.8800860806979011,True,
PF00004,PF00041,183,4,280,0,1.1538562006003747,195,0.11828170304213428,0.874545391505857,0.24161797302054766,0.9122382275798271,True,
PF00004,PF00041,183,6,280,0,1.2004346292813237,190,0.009330398647768768,0.9321581512274103,0.22413373264287365,0.97630089663845,True,
PF00004,PF00041,183,5,280,0,1.3035675538738234,196,0.24896473119659954,0.9102007137687581,0.2020164619763318,0.9788506057699132,True,
PF00004,PF00041,183,7,280,0,1.205737533538879,190,0.10477881321593605,0.9273551540439154,0.6395811710220696,0.4913937155078224,True,
PF00004,PF00041,183,8,280,0,1.0313904364255464,188,-0.032885094341380476,0.7212549284016281,0.20258005500856796,0.7267486560608424,True,
PF00004,PF00041,183,9,280,0,1.179729151129592,192,0.5680104967615655,0.6117186543680264,0.10674579905107005,0.7523753127551647,True,
PF00004,PF00041,183,11,280,0,1.079988487269228,187,0.038271271077973214,0.7415479202432391,0.7898342461003788,0.26373618065802,True,
PF00004,PF00041,183,10,280,0,0.9414850798313382,197,0.29942505795113206,0.6420600218802062,0.2167674041927167,0.4563868578428786,True,
PF00004,PF00041,183,12,280,0,1.277859943754548,192,-0.052420505839387295,0.665538465420088,0.4973897289499859,0.780470214804562,True,
PF00004,PF00041,183,13,280,0,1.1235812127409999,197,0.4698182316910708,0.45861205082795087,0.030913114604545603,0.9468383931098192,True,
PF00004,PF00041,183,15,280,0,0.9971940623750899,195,0.5999189082704988,0.3044442292766384,0.09356226699947782,0.7632847156093943,True,
PF00004,PF00041,183,14,280,0,1.3075034651930701,196,0.6725131612264591,0.634990303966611,0.6651655660952526,0.4182656349389053,True,
PF00004,PF00041,183,16,280,0,1.4427381301763633,194,0.4009583525555016,0.9139413563831751,0.20564173701838886,0.8945891317972404,True,
PF00004,PF00041,183,18,280,0,1.482117785502023,195,0.5968530248543815,0.19605676294160765,0.5006723995064715,0.9814453859955516,True,
PF00004,PF00041,183,19,280,0,1.0543335934482359,195,0.21582576387763033,0.7817498338120231,0.3793749952423848,0.6328622301167564,True,
PF00004,PF00041,195,0,282,0,2.0002177392982494,187,0.972915633718198,0.7427910464039109,0.8688617744536908,0.9013699435648925,True,
PF00004,PF00041,195,1,296,0,2.1488725282188725,195,0.9092199849610587,0.9800220148530734,0.9326357633070527,0.5788788987950648,True,
PF00004,PF00041,207,1,280,0,1.616013274452549,178,0.8114198804088149,0.016612110057439296,0.7840133846361245,0.8319998898164246,True,
PF00004,PF00041,207,2,280,0,1.8594814369847619,180,0.9320582359836801,0.09459497274793069,0.8876526954067125,0.9502678518691751,True,
PF00004,PF00041,207,0,280,0,1.6254334972582667,183,0.262535329240356,0.3665226319717898,0.8007473011376509,0.8246861961206158,True,
PF00004,PF00041,207,3,280,0,1.536243892342394,183,0.7638292841129973,0.08499541987250743,0.9156479749163253,0.6205959174260686,True,
PF00004,PF00041,207,5,280,0,1.6736892903466076,179,0.9678650069808826,0.7058242833657249,0.3886906675144262,-0.025714894801861118,True,
PF00004,PF00041,207,4,280,0,1.5313046891278872,179,0.9481279777659886,0.05201965320818668,0.9526430462225881,0.4442235208240084,True,
PF00004,PF00041,207,6,280,0,1.5122183080527054,183,0.28367164846901755,0.2976797632879029,0.9499417361376412,0.47199427281171713,True,
PF00004,PF00041,207,7,280,0,1.7829620605768888,185,0.42048653989353957,0.017660669893800704,0.8829783070116186,0.8879080076778799,True,
PF00004,PF00041,207,8,280,0,1.9975529613723846,184,0.9178717422187075,-0.0004599376104098059,0.972012015451338,0.9696894059817486,True,
PF00004,PF00041,207,9,280,0,1.7950104747538203,181,0.5151125867440123,0.47408347446217397,0.9471224960252854,0.8478879787285349,True,
PF00004,PF00041,207,10,280,0,1.8974143180970233,183,0.5643522551073606,-0.012344309263238887,0.9927989935784705,0.904615324518553,True,
PF00004,PF00041,207,12,281,0,1.8316463853924607,183,0.9580581099170743,0.5828304249507852,0.9855419727718537,-0.0006297525962454798,True,
PF00004,PF00041,207,13,279,0,1.8059607994511109,179,0.9815546478767869,0.06694910083208168,0.8424801845335613,0.8497036352595864,True,
PF00004,PF00041,207,14,279,0,1.8467224311896415,177,0.6078822458957575,0.05095077632592293,0.9529431979048135,0.8937792332848279,True,
PF00004,PF00041,207,16,282,0,1.8435833826432397,181,0.9857193242843197,0.85786405835892,0.2849128921172627,-0.03941539711956254,True,
PF00004,PF00041,207,17,282,0,1.6071677415476917,182,0.9500082696307753,0.030626874271096755,0.8365657671577447,0.7706019743899469,True,
PF00004,PF00041,207,18,283,0,1.9086873303207912,183,0.9305702964579271,0.09436624296947127,0.9438103485596792,0.746896553021252,True,
PF00004,PF00041,207,19,283,0,1.9191318931702472,180,0.7812400124297951,-0.04329718968017742,0.994634350368134,0.9244975428021133,True,
