protein_1,protein_2,overlap,trial_idx,hamming_dist,reading_frame,max_barrier,n_mutations,start_z1,start_z2,end_z1,end_z2,success,error
PF00153,PF00271,55,1,218,1,0.1894162721967541,203,0.029486330815168615,-0.0545638120889241,0.06912979109045796,-0.011843338102160877,True,
PF00153,PF00271,55,5,225,1,0.9420377047975879,213,0.5920006484899354,0.3500370563076525,0.005051558284267635,0.9063527996626912,True,
PF00153,PF00271,55,4,224,1,0.2532312899729209,205,0.0271963938643527,-0.003775631279953193,0.0018290623928793606,0.05431076823621044,True,
PF00153,PF00271,55,7,225,1,0.21755023426907125,210,-0.02044764283436721,-0.0040041765337209744,-0.0016387502160762613,-0.009321990024633865,True,
PF00153,PF00271,55,6,225,1,0.14119167941898852,211,0.0003393614116946258,-0.0028679416899081763,-0.0004071546572112103,0.0047936125771964,True,
PF00153,PF00271,55,8,225,1,0.17295500214958245,208,0.0015769878091904284,0.002258985211834643,0.006208519453166081,0.003040266972691946,True,
PF00153,PF00271,55,9,226,1,0.5373331055831094,209,0.3738532626419856,-0.012972438301538734,0.28140872912082265,-0.2559243764622868,True,
PF00153,PF00271,55,10,227,1,0.72500379540658,210,0.6244630409869752,0.0015242827094175402,0.05866862992462245,-0.5109734378560008,True,
PF00153,PF00271,55,11,227,1,0.6157261540548045,213,0.20678321501902314,-0.006057686567394219,0.5580812441952839,-0.05764490985952048,True,
PF00153,PF00271,55,12,227,1,0.17589365125284945,210,0.0007316523264480079,0.015036470137052985,0.03317746077740783,-0.0036422218145972076,True,
PF00153,PF00271,55,13,227,1,0.31600944979197915,213,0.24753133925657886,-0.040626921488706565,0.3125798293829754,-0.0034296204090037414,True,
PF00153,PF00271,55,14,227,1,1.0230609346994672,211,0.21918075531377065,-0.186873749914715,0.5619587623917032,-0.46110217230776396,True,
PF00153,PF00271,55,15,227,1,0.6433244690854272,217,0.5131432595562119,-0.1301812095292153,0.3655716034233338,0.04234426321182447,True,
PF00153,PF00271,55,16,228,1,0.15207462088682133,215,0.0007585867611683204,0.0029769845551446267,-0.007407451269894652,-0.007102569086341581,True,
PF00153,PF00271,55,17,228,1,0.4654166358689037,215,0.4205227554152053,-0.04489388045369842,0.20338518253902516,0.00012958582831697446,True,
PF00153,PF00271,55,18,228,1,0.5191621028084,212,0.3176318483342643,-0.03526073809312993,0.5163583762058418,0.0028037266025582553,True,
PF00153,PF00271,55,19,228,1,0.5450305741009128,213,0.08230056811625099,-0.000489467015718174,0.4373501357692571,-0.10768043833165573,True,
PF00153,PF00271,62,3,211,2,0.18054592878091952,201,0.011536356284412103,0.004586316936705339,-0.029017760317016715,0.0029798571695926757,True,
PF00153,PF00271,62,2,213,2,0.12989045595639026,198,0.002405694059398779,0.006006655556010221,0.001221595761413952,0.011070416241338794,True,
PF00153,PF00271,62,1,212,2,0.2610673658882262,202,0.004846587324620942,-0.13371770422268844,-0.017147736743881113,-0.00026278376650101695,True,
PF00153,PF00271,62,0,212,2,0.14550596271340202,205,0.007160650480816587,-0.0131652468487413,0.048718732213958706,0.004914312748583264,True,
PF00153,PF00271,62,4,211,2,0.18169973931684497,203,-0.0031247165238044478,-0.00771327197406735,-0.004505210450063884,0.0022890621378229485,True,
PF00153,PF00271,62,6,216,2,0.1922574830096803,204,-0.0024674836287207898,-0.0010598886653184771,0.00547544121988531,0.0025645051584726646,True,
PF00153,PF00271,62,5,215,2,0.24641141816066342,209,0.00035345290142322944,-0.0006351767933981767,-0.03275275827205998,0.0029426296192212906,True,
PF00153,PF00271,62,7,216,2,0.15841205678439407,206,-0.0001641424127473234,-0.00325991606452505,-0.0008917753112809544,-0.0026597138086791186,True,
PF00153,PF00271,62,9,217,2,0.13858035926929976,207,0.03085462649601171,0.006416036981658848,-0.004489584232433888,0.012629784049095285,True,
PF00153,PF00271,62,8,216,2,0.1628991931694726,204,0.03526338346144537,0.0013324141541277228,-0.00445080204030849,0.00485343750923657,True,
PF00153,PF00271,62,10,217,2,0.19589832876251037,201,0.004357852721776394,-0.0005672043819550663,-0.00014700975700261736,0.00422064924632514,True,
PF00153,PF00271,62,11,218,2,0.2118029948522146,207,-0.009074699570057207,-0.005946709023130201,-0.00900896069686585,0.004480011580164903,True,
PF00153,PF00271,62,12,218,2,0.16612438386171272,209,-0.005384547424940053,0.0036302092906087317,0.0462111627783849,0.0008883340802195023,True,
PF00153,PF00271,62,13,218,2,0.17718935654092965,210,-0.008697589492263453,-0.0022153121956356805,0.0006621421988085149,-0.0049088128788994665,True,
PF00153,PF00271,62,14,218,2,0.15525740091573492,201,-0.009620055524065904,-0.004480174632958292,-0.05625970173505394,0.01535704176820228,True,
PF00153,PF00271,62,15,218,2,0.17534057809170217,205,0.0050627944825731965,0.0015328901441152179,-0.007974185860209256,-0.0020845786307088646,True,
PF00153,PF00271,62,16,218,2,0.1339577223634801,210,0.04657934897032887,-0.002467978324542032,0.0018823894126990634,-0.019559017929029632,True,
PF00153,PF00271,62,17,219,2,0.15940244465203485,209,0.06667129047567405,0.006576814282603406,0.10667162465863904,0.0006926235695133063,True,
PF00153,PF00271,62,18,219,2,0.18466026441049246,205,1.9343171048655696e-05,0.008938278268107617,0.02648711031966555,0.015363981816814084,True,
PF00153,PF00271,62,19,219,2,0.16071259193547247,208,0.011874204625915399,-0.004867501611511626,0.00010211935402468896,0.0005946138878548406,True,
PF00153,PF00271,69,3,211,0,0.14750345602310305,200,-0.0035333942008706517,-0.002720025942289276,-0.006590254019066218,-0.010960141448891413,True,
PF00153,PF00271,69,2,212,0,0.17170741015817667,203,0.08040946153563532,0.02185338096935141,0.019975180752871198,-0.003218873101998377,True,
PF00153,PF00271,69,1,212,0,0.16969165965253982,196,0.015898645791378566,-0.013916389563760432,-0.004814132624958764,-0.001701298964782936,True,
PF00153,PF00271,69,0,212,0,0.16974712246009202,206,0.0034039885831759014,0.008295466063195102,-0.02473485929477833,-0.008486616511580261,True,
PF00153,PF00271,69,5,213,0,0.14666630384148302,203,0.0024203531850610594,0.002307226891613687,-0.011612378994489523,0.0024064504726794096,True,
PF00153,PF00271,69,4,213,0,0.1791750766907078,201,0.003480483276680987,0.0024500562556073816,-0.0014518263726015785,0.0011419807295249154,True,
PF00153,PF00271,69,6,213,0,0.1767800530445573,202,-0.0017702946185447971,0.005048738917455584,-0.0041320836607041354,0.0035731016074129762,True,
PF00153,PF00271,69,7,213,0,0.2043821077357499,199,0.12456848271292059,0.005708162230850435,0.00390258107220552,-0.0009785247186144617,True,
PF00153,PF00271,69,8,213,0,0.2037255938620657,200,0.012517607017440622,-0.02818595997573957,0.040074508528848383,-0.02955132902739454,True,
PF00153,PF00271,69,9,211,0,0.18273001894080107,194,-0.003447785604330937,0.002692895393325368,-0.006051602952335771,-0.0010565986199873706,True,
PF00153,PF00271,69,10,214,0,0.15602452603824968,202,-0.016463914324806334,0.011657145897985347,-0.007028997229736108,0.007864853468233127,True,
PF00153,PF00271,69,11,214,0,0.2611071133615766,204,0.26076845570280144,0.00033865765877519067,-0.042671424982174674,-0.12423871248115508,True,
PF00153,PF00271,69,12,215,0,0.4084045775619458,200,0.4059226232247503,0.00248195433719548,0.0053765088398083725,0.023660459954622876,True,
PF00153,PF00271,69,13,215,0,0.15014559260959037,204,0.0005506579719309727,-0.004664008042113734,9.628042811118801e-05,-0.003503452221357801,True,
PF00153,PF00271,69,14,216,0,0.2200735693551559,201,0.1857703244253561,-0.0343032449297998,0.10615946118854923,-0.02841870968373036,True,
PF00153,PF00271,69,15,216,0,0.12630362541288712,201,-0.007991119176110516,-0.0022405114745239684,0.002192404000433455,0.002162418246981239,True,
PF00153,PF00271,69,16,216,0,0.4231290440637108,202,0.10847739403028048,-0.09789594510168788,0.4084113524735559,0.014717691590154904,True,
PF00153,PF00271,69,17,217,0,0.1794714289346491,202,-0.024787742772028144,-0.016996740784560014,-0.005049644284697944,0.002856761355573479,True,
PF00153,PF00271,69,18,217,0,0.24710237768109128,204,0.04686176556809301,-0.20024061211299826,0.0005254233390933556,0.006803444516505401,True,
PF00153,PF00271,69,19,217,0,0.21962095985096491,205,0.02074371749469731,-0.13256348447515598,-0.0011301669018986748,-0.0010664355081367147,True,
PF00153,PF00271,76,2,211,1,0.2860666358014599,191,0.2093576636853655,0.00816729705422158,0.0011543242007436146,0.17406107371082233,True,
PF00153,PF00271,76,1,212,1,0.6825212076535885,194,0.17555955054579292,0.05279850247741202,0.6258589683261909,-0.05666223932739756,True,
PF00153,PF00271,76,0,212,1,0.6096909835826416,193,-0.011013293192097078,0.04621467719435754,0.01516023314783675,0.5945307504348049,True,
PF00153,PF00271,76,3,215,1,0.7106392541606379,201,0.6822526845363434,-0.028386569624294564,0.19089204997366843,0.1686532763579306,True,
PF00153,PF00271,76,5,216,1,0.19349028560623832,195,-0.026389225209381455,-0.0012208228832011826,-0.012189831019869443,-0.004557371472446945,True,
PF00153,PF00271,76,4,215,1,0.6161559396745878,198,-0.001387349135494819,-0.002840643312485508,0.041450230932607954,0.5747057087419799,True,
PF00153,PF00271,76,7,208,1,0.39717453653200546,187,0.014760650650226904,0.38241388588177855,-0.0038698879437057683,0.3884374703174727,True,
PF00153,PF00271,76,6,216,1,0.5195863602349174,202,0.4792546163075203,-0.04033174392739711,0.13427116604898887,-0.001958660914186822,True,
PF00153,PF00271,76,8,216,1,0.6442280740977343,193,0.47961210463797144,-0.0074096366773957895,0.4619600675651552,0.0752189769985348,True,
PF00153,PF00271,76,10,217,1,0.1543737068448143,194,-0.09002082028110438,-0.009325474303821277,-0.00030516230154345155,-0.022615961841915517,True,
PF00153,PF00271,76,11,217,1,0.4178365261298325,197,0.1722944226954668,0.013162446807533285,-0.051241749703372814,0.3665947764264597,True,
PF00153,PF00271,76,9,216,1,0.4904420922800569,201,0.07330032902158506,0.05394827881511141,0.09642502953209191,0.394017062747965,True,
PF00153,PF00271,76,12,217,1,0.34570548555097097,197,0.03451994288780446,0.15610365164746795,0.07928006516052893,0.26642542039044204,True,
PF00153,PF00271,76,14,217,1,0.34268351790113394,198,0.2049710715074313,-0.003305179808352511,0.3148560150122885,-0.024509877279374714,True,
PF00153,PF00271,76,13,217,1,0.7612477377351251,199,0.6913169026598731,-0.016015427305118683,0.37675872541514865,-0.10257411594541849,True,
PF00153,PF00271,76,15,218,1,0.35860588802048154,197,0.13967502988959324,0.09495141819547685,0.07029648529826169,0.2883094027222199,True,
PF00153,PF00271,76,16,218,1,0.6384644294239941,204,0.32785344245939657,0.3106109869645975,0.02311361954765293,-0.07446470484232585,True,
PF00153,PF00271,76,17,218,1,0.4321152257942722,196,-2.8823668011226858e-05,0.30773727496484243,0.09126176195573485,0.3408534638385373,True,
PF00153,PF00271,76,18,219,1,0.3176806942733298,198,0.04029212757982597,-0.019863873442614206,0.004408789248812867,0.011939326805537168,True,
PF00153,PF00271,76,19,220,1,0.767186776647549,203,0.20010055365568127,0.5670862229918677,0.00021038098254307286,0.5735073056522493,True,
PF00153,PF00271,83,1,212,2,0.20431837081433404,193,0.010134719387903087,-0.01248507177533695,0.0839778545523015,0.00652235664184486,True,
PF00153,PF00271,83,0,212,2,0.23899303182617565,201,0.0581896350059701,0.047575245441035266,-0.0004991131127549,-0.0190224325643318,True,
PF00153,PF00271,83,2,212,2,0.23375283407841563,196,0.003738761989253467,0.018453647671554732,0.0034285967669214178,0.001121654060924153,True,
PF00153,PF00271,83,3,212,2,0.19071819424140246,197,0.0014886650537535573,0.0009004334460656875,-0.005687186626136909,-0.0028873670728056084,True,
PF00153,PF00271,83,4,212,2,0.13209546918993212,194,0.00366585894612235,0.0008950117091510819,-0.004951042096380888,0.007620467723512463,True,
PF00153,PF00271,83,5,212,2,0.18808240723678152,202,-0.0007719941993873468,0.007113929226472086,-0.011833838066851577,-0.00047587941831390567,True,
PF00153,PF00271,83,6,212,2,0.11773024819337687,195,0.009587787023172954,0.002615347375242656,0.014443913653888843,-0.0006452992653639308,True,
PF00153,PF00271,83,7,212,2,0.29322620460238136,197,0.020301359107889404,-0.1784669351063224,0.004808130968961507,0.11716314460842772,True,
PF00153,PF00271,83,8,212,2,0.12325720445325716,199,0.037751366008625796,0.061385318196853264,0.006158181541184964,-0.004646683713966955,True,
PF00153,PF00271,83,9,212,2,0.12934014589261605,194,0.009513394086190995,-0.0020820236148951605,-0.0013093449412552856,0.005848362184540282,True,
PF00153,PF00271,83,10,212,2,0.14685994340575442,195,0.006135121792580658,0.0049561064799505256,-0.002788036583336694,-0.005094282709051539,True,
PF00153,PF00271,83,11,212,2,0.1647092604465168,203,-0.003912891098200487,-0.0013842393868956752,-0.006980310090408213,-0.005547219954285648,True,
PF00153,PF00271,83,12,212,2,0.20649983200675512,194,-0.0029124946016651945,-0.008625367139332669,-4.16649499661984e-05,-0.0057331875409631075,True,
PF00153,PF00271,83,13,212,2,0.1806443604347179,201,0.00511756091640175,0.0005249076059242107,0.014275183433314456,-0.00589845468012598,True,
PF00153,PF00271,83,15,212,2,0.28833418408179623,195,-0.005173444307418394,0.008659965435806582,0.00018050417808184336,-0.0015902554858346972,True,
PF00153,PF00271,83,14,212,2,0.320551756354316,197,0.0963146812786724,0.04134412894408368,0.3169578749947362,0.003593881359579765,True,
PF00153,PF00271,83,16,212,2,0.27339895183853163,203,0.006302919690068581,-0.0003682665979380067,-0.0050586035072681165,-0.0013739236816001314,True,
PF00153,PF00271,83,17,212,2,0.18303866955241058,194,-0.003733044217241246,0.00445314816608948,0.004055347689798456,-0.00014069939719346433,True,
PF00153,PF00271,83,19,212,2,0.15579572014199256,192,0.011256602133883955,0.00623047923008392,-0.011564219663143355,0.005203068676600603,True,
PF00153,PF00271,83,18,212,2,0.21559465430812627,202,9.261142931283281e-05,0.004311476931814347,-0.04283345429303236,0.0001049962819390925,True,
PF00153,PF00271,90,1,212,0,0.5345919468250234,196,0.02065534204597583,0.4880712460118506,0.04116812599654919,0.49342382082847425,True,
PF00153,PF00271,90,2,212,0,0.8720637152112996,196,-0.029903265004748516,0.25244548083941987,0.4846865506964359,0.3873771645148636,True,
PF00153,PF00271,90,3,212,0,0.5981408192125305,193,0.5192366458467006,-0.0019659708888921674,0.4081456903995953,-0.04335404000390582,True,
PF00153,PF00271,90,0,212,0,0.2567677731839974,192,-0.042168304412697116,0.001941487162433487,0.1696290755250163,-0.0871386976589811,True,
PF00153,PF00271,90,4,212,0,0.6709150052621404,194,0.29807681542608,0.004066863572878147,0.6158375754556332,0.007499437145025761,True,
PF00153,PF00271,90,7,212,0,0.21854350709543616,189,0.004752407277918467,-0.0056444753267854446,-0.025560424836799323,0.001156985730831847,True,
PF00153,PF00271,90,6,212,0,0.15261399404529458,194,0.026306095080057983,-0.06869801038014794,0.034695477314642856,-0.003224176886073254,True,
PF00153,PF00271,90,5,212,0,0.39467486968494,196,0.25685642848295637,0.06776431221659703,0.36721699399412516,0.027457875690814836,True,
PF00153,PF00271,90,8,212,0,0.5361859203917064,194,0.02122220385254985,0.1278984642864112,0.45452096271620546,0.02924791659244802,True,
PF00153,PF00271,90,11,212,0,0.5693017139606041,194,0.4306526034144391,0.0676442020871738,0.07031609656167113,0.09556615805266797,True,
PF00153,PF00271,90,10,212,0,0.4269627557216029,197,0.39928375398036886,-0.027679001741234065,0.11025237336739369,-0.019999846565988987,True,
PF00153,PF00271,90,9,212,0,0.47463384425214145,199,0.4697666532734683,0.0048671909786731585,0.08245482666313259,0.16928966539802762,True,
PF00153,PF00271,90,12,212,0,0.374295865174224,195,0.018446466360322183,0.29574190581196663,-0.034714751319340514,0.33958111385488343,True,
PF00153,PF00271,90,13,212,0,0.5072094144974367,192,0.43249047503893445,-0.033710390100286314,0.24805382798658265,-0.007141036507702961,True,
PF00153,PF00271,90,14,212,0,0.20738313971559627,193,0.09507131409106066,-0.0015423215552969089,0.0397390083401023,-0.004226574953371859,True,
PF00153,PF00271,90,15,212,0,0.5087969166327732,197,0.47666056074852814,-0.032136355884244974,0.4470539438582005,0.017809782490253532,True,
PF00153,PF00271,90,16,212,0,0.25689522074658183,195,0.1792328003480232,-0.017977873021969574,-0.014504221870476647,0.24239099887610518,True,
PF00153,PF00271,90,17,212,0,0.17965500948666868,193,-0.017623749372498873,0.0031399128764084292,0.09991537656696248,-0.004740946807327798,True,
PF00153,PF00271,90,18,212,0,0.26398392363046175,197,0.1698618179006678,0.09412210572979393,-0.01855795329591611,-0.0007416961828466349,True,
PF00153,PF00271,90,19,212,0,0.5348726089187297,198,0.5280255421850907,0.006847066733639018,0.054181359164762376,0.008499482574833947,True,
PF00153,PF00271,97,2,213,1,0.5917596354384015,186,0.5554125809359569,-0.019345460071157682,0.2538658885429515,-0.05351374151607278,True,
PF00153,PF00271,97,1,213,1,0.5634360503494223,187,0.5619578986046988,-0.001478151744723585,0.41833493896795276,-0.016000244134874997,True,
PF00153,PF00271,97,3,213,1,1.1579462230676878,188,0.8086638490807503,0.3492823739869376,0.5164735176096237,0.05248736859797134,True,
PF00153,PF00271,97,0,212,1,0.9294181289341834,194,0.5457347122551947,0.3836834166789888,0.432835425095026,0.4422743364637337,True,
PF00153,PF00271,97,4,211,1,0.5908969873024871,183,0.5679251960552189,0.022971791247268177,0.2695888281753676,-0.000593303520385162,True,
PF00153,PF00271,97,5,214,1,0.7400081563251035,188,0.5495780368295039,0.09880719524258391,0.7164934348944028,0.02351472143070074,True,
PF00153,PF00271,97,6,210,1,0.6795577995069267,184,0.5509348543993219,0.005782817228562969,0.6502018295378119,-0.02935596996911485,True,
PF00153,PF00271,97,7,214,1,0.6466608381367989,186,0.6157339553015587,-0.030926882835240088,0.3720755549236365,-0.0006696657457277766,True,
PF00153,PF00271,97,8,210,1,0.8325828929806398,184,0.7149629838244766,-0.006676193773670131,0.6824814884109057,0.11496485001466598,True,
PF00153,PF00271,97,9,215,1,0.7574969298261753,188,0.6855431502922431,-0.03362900805725255,0.7066589400616228,0.030543119651253173,True,
PF00153,PF00271,97,10,209,1,0.4971207918539282,180,0.23487730952241787,0.18758746149543348,0.4832718271901465,0.013848964663781733,True,
PF00153,PF00271,97,11,215,1,0.9995134221736064,186,0.7245015649352704,0.008371257352933897,0.9944547757176636,0.005058646455942838,True,
PF00153,PF00271,97,12,216,1,0.48130373668707904,184,0.40964624115611753,0.07165749553096151,0.42989302290458076,0.03550830153875962,True,
PF00153,PF00271,97,13,216,1,1.5015830288272083,199,0.9816877180738738,0.20832407351472793,0.8662698636270967,0.6353131652001116,True,
PF00153,PF00271,97,14,217,1,1.10641405567066,194,0.7609376301242078,0.2405354329237489,0.9206351741079885,0.1857788815626717,True,
PF00153,PF00271,97,15,218,1,0.8172272264154062,196,0.812501642944701,-0.004244108863530578,0.7882907034877383,0.028936522927667876,True,
PF00153,PF00271,97,16,218,1,1.3515512677204105,189,0.6633692952213983,0.6881819724990121,0.6270472236158764,0.4249659865151444,True,
PF00153,PF00271,97,17,218,1,0.988224021866698,195,0.6135062034117964,0.3747178184549016,0.7737724189230508,0.002413756771660311,True,
PF00153,PF00271,97,19,219,1,0.692913428390087,190,0.6917650958146845,0.0011483325754024498,0.1983029375670706,0.1630252089146359,True,
PF00153,PF00271,97,18,219,1,0.7134363406985228,193,0.6591854503404567,0.05425089035806606,0.3934140887473732,0.2902256276237657,True,
PF00153,PF00271,104,1,212,2,0.21733498299983384,187,0.02741140096383191,0.005235231371037974,0.05081532992240386,0.0013675830479833602,True,
PF00153,PF00271,104,0,212,2,0.1581741054874184,191,0.06883164656152597,0.009602943423881476,-0.0030980238822010332,0.0006218745833811674,True,
PF00153,PF00271,104,3,212,2,0.15709747480602188,198,0.0055538304066416935,-0.010540228102071137,0.009008277228319999,0.00023040307795274006,True,
PF00153,PF00271,104,2,212,2,0.4702177040850869,189,0.2713051747937181,-0.03283787683858391,-0.03012911757087705,-0.320391768282676,True,
PF00153,PF00271,104,4,212,2,0.23938325061822027,196,0.01199338183169374,-0.0008585854632266688,-0.00024154430624287712,0.005681002656992736,True,
PF00153,PF00271,104,5,212,2,0.20283331951982572,188,-0.003467797680730567,-0.0027039293751097565,0.0007776980294380597,0.003691318303650693,True,
PF00153,PF00271,104,7,212,2,0.16739299878650427,191,0.004384830724211572,0.0032120519098593676,-0.004925690356766861,-2.006323231046331e-05,True,
PF00153,PF00271,104,8,212,2,0.21521438306635335,197,0.009770810835863222,0.0036025442777432234,0.059653620364867585,0.0011271165892967803,True,
PF00153,PF00271,104,9,212,2,0.20001148620320006,196,-0.0009183402826084702,0.007134432209739159,0.02787785480747425,-0.0012322639842348064,True,
PF00153,PF00271,104,10,212,2,0.24167311187303445,197,-0.0004297203838390774,0.003151503472924653,0.023666790912437653,0.001723668132392262,True,
PF00153,PF00271,104,12,212,2,0.14676359406398545,189,0.0033010347481261244,0.0032808629478412814,0.0019285723955457957,-0.005356154126457042,True,
PF00153,PF00271,104,11,212,2,0.33409175452255013,196,0.027461639700439237,-0.005654133990629904,0.1459032712111676,0.007765459625151999,True,
PF00153,PF00271,104,13,212,2,0.23590835331295407,190,-0.00826428074143657,0.06398781401530668,0.0018890131521193015,-0.0006512256678336895,True,
