,PF1,PF2,Overlap,Mean_E1,Std_E1,Mean_E2,Std_E2,Nat_Mean1,Nat_Mean2,Dist_1,Dist_2,Min_Dist_1,Min_Dist_2,Iter_To_Min_1,Iter_To_Min_2
266,PF00004,PF07679,69,160.14411569729296,18.61851463106185,68.99256165803396,12.057260933620038,145.87937104727615,63.66128339025547,14.264744650016809,5.331278267778494,2.755675253734887,0.4636382339371824,199875.0,158500.0
267,PF00004,PF07679,72,173.19907368373015,24.43989711196169,79.31283028687224,14.601043448363239,145.87937104727615,63.66128339025547,27.319702636453997,15.651546896616772,8.414154975344484,0.9791198327940698,179000.0,125250.0
268,PF00004,PF07679,75,190.0021145506847,22.051713363480278,79.63513910765792,11.0738694627122,145.87937104727615,63.66128339025547,44.12274350340854,15.97385571740245,15.466547981192932,1.0875440328731731,180250.0,142000.0
269,PF00004,PF07679,78,155.17869574001642,17.15226465464957,83.96934675964395,9.014362587125136,145.87937104727615,63.66128339025547,9.29932469274027,20.308063369388485,0.6264515795511528,1.6601398400086378,183875.0,121125.0
270,PF00004,PF07679,81,187.67723038447167,18.422539559651685,80.534789147047,8.027368071973573,145.87937104727615,63.66128339025547,41.79785933719552,16.873505756791523,14.702258849071717,0.9644716770979258,149000.0,149250.0
271,PF00004,PF07679,84,206.26966777766947,15.904651428598982,75.68267243306948,10.050797814152075,145.87937104727615,63.66128339025547,60.39029673039332,12.021389042814015,24.645730692983875,0.3806640060234837,166750.0,119750.0
272,PF00004,PF07679,87,173.18518435851246,18.615888355815454,84.63237848779079,8.781577584301488,145.87937104727615,63.66128339025547,27.305813311236307,20.97109509753532,6.266923304761602,4.219667971332622,141375.0,129500.0
273,PF00041,PF00072,12,132.21197807669685,14.404378909192854,211.64357356449244,14.013399128899298,120.65601144257766,201.36867883211482,11.555966634119187,10.274894732377618,0.340455577834598,0.35207689046596186,156500.0,132125.0
274,PF00041,PF00072,15,131.3813310434309,13.37565210752219,207.97643656906962,14.475841122384317,120.65601144257766,201.36867883211482,10.725319600853226,6.607757736954795,0.4435873679338783,0.24329688881270356,141125.0,130500.0
275,PF00041,PF00072,18,137.2228081500738,9.96330913936918,212.1793561362354,14.040013499424088,120.65601144257766,201.36867883211482,16.566796707496138,10.810677304120588,0.4422296916743534,0.2087998092321186,139375.0,151125.0
276,PF00041,PF00072,21,136.56307498836944,10.675764302143016,212.61161793634605,16.770428252465752,120.65601144257766,201.36867883211482,15.907063545791772,11.242939104231226,0.36902115335530394,0.23751240005239538,124250.0,143000.0
277,PF00041,PF00072,24,131.69374853944683,10.66496247408003,199.59009480943024,12.540120921388933,120.65601144257766,201.36867883211482,11.037737096869165,1.7785840226845835,0.28217588744104916,0.25577078360526284,108750.0,154625.0
278,PF00041,PF00072,27,139.4494158126908,7.66800096389507,207.1891261887767,18.06564851775663,120.65601144257766,201.36867883211482,18.793404370113137,5.820447356661873,0.5575996895878539,0.26100404163871505,128625.0,128250.0
279,PF00041,PF00072,30,131.55109861877492,10.795556665822929,211.47913850047172,14.566193302606836,120.65601144257766,201.36867883211482,10.89508717619725,10.110459668356896,0.5206441420926836,0.3491974803393276,158000.0,145750.0
280,PF00041,PF00072,33,138.2054412551714,8.406067768809198,209.30928558470572,14.672956732456921,120.65601144257766,201.36867883211482,17.54942981259373,7.940606752590895,0.8510926841732249,0.3011530900726413,121000.0,139500.0
281,PF00041,PF00072,36,136.92884538873378,9.990463321422123,218.06179314871383,17.05398853557579,120.65601144257766,201.36867883211482,16.272833946156112,16.693114316599008,0.5864957545844668,0.48524196202099856,128375.0,106625.0
282,PF00041,PF00072,39,130.58493523894953,10.191175777826155,202.19128692219894,17.05915113759068,120.65601144257766,201.36867883211482,9.928923796371862,0.8226080900841168,0.2320430113869186,0.2731947855851544,116250.0,141750.0
283,PF00041,PF00072,42,135.99173606600453,6.104089809269593,216.01048186404915,14.907513462779793,120.65601144257766,201.36867883211482,15.33572462342687,14.64180303193433,0.42381447556041607,0.30854765213428836,143750.0,114375.0
284,PF00041,PF00072,45,142.58222453396044,8.807719676979232,216.66964612213246,13.010543951079795,120.65601144257766,201.36867883211482,21.926213091382778,15.300967290017638,1.6211745175441095,0.3030759438406875,121000.0,122500.0
285,PF00041,PF00072,48,142.01849045657528,9.586704835939345,221.74293613557546,16.899519306726702,120.65601144257766,201.36867883211482,21.362479013997614,20.374257303460638,0.8460632449978988,0.6356719466560434,114125.0,107125.0
286,PF00041,PF00072,51,143.05648016597004,7.7870990254180015,216.82097407288455,13.64051122175451,120.65601144257766,201.36867883211482,22.40046872339238,15.452295240769729,2.9917471027912415,0.3219380801534527,123000.0,124375.0
287,PF00041,PF00072,54,137.50856575260426,8.854268387008768,221.79960862482,14.152742623634035,120.65601144257766,201.36867883211482,16.85255431002659,20.43092979270517,0.7367230553454363,0.6321922087349549,144875.0,132375.0
288,PF00041,PF00072,57,143.00271166313047,12.593469484215445,225.42150277141144,18.044163655255282,120.65601144257766,201.36867883211482,22.346700220552805,24.052823939296616,0.8883051501016468,2.2064704824106385,127750.0,137250.0
289,PF00041,PF00072,60,141.35386046424074,10.762950483496569,214.27116241295371,16.625124361825904,120.65601144257766,201.36867883211482,20.697849021663075,12.90248358083889,1.0649210353462373,0.4723767132727346,118875.0,128250.0
290,PF00041,PF00072,63,139.01156476915043,8.714826734602083,222.958129123785,14.770324772891353,120.65601144257766,201.36867883211482,18.35555332657276,21.589450291670175,0.6293910793374209,0.3645198250238991,131750.0,123125.0
291,PF00041,PF00072,66,130.01928638466313,10.188698901213735,223.24181674507696,10.157339747889944,120.65601144257766,201.36867883211482,9.363274942085468,21.873137912962136,0.2499397376729675,0.27112894849519475,137625.0,126375.0
292,PF00041,PF00072,69,133.2111648882518,9.781210532742207,212.50759434298115,19.09591106606888,120.65601144257766,201.36867883211482,12.555153445674136,11.138915510866326,0.3185573924887031,0.4767671835940064,126750.0,157750.0
293,PF00041,PF00072,72,144.20130559491443,9.531118147039164,224.11742187454988,20.89962526914604,120.65601144257766,201.36867883211482,23.545294152336766,22.748743042435052,1.607525560796084,0.8053645495776834,139250.0,144375.0
294,PF00041,PF00072,75,138.18833424967252,8.50168086292717,222.4065117732507,21.44075019641798,120.65601144257766,201.36867883211482,17.532322807094857,21.03783294113589,0.3791254660503952,0.4136896202659727,151250.0,166125.0
295,PF00041,PF00072,78,138.063504055882,6.043016928061336,222.93531679544745,14.527381294471985,120.65601144257766,201.36867883211482,17.407492613304328,21.566637963332624,0.4075178013120073,0.5619356993115986,129625.0,167625.0
296,PF00041,PF00072,81,146.33553845778746,7.989696092628145,218.06083500671267,14.345086350887247,120.65601144257766,201.36867883211482,25.6795270152098,16.69215617459784,4.408093654930459,0.5540718492953929,141750.0,116625.0
297,PF00041,PF00072,84,147.4689823718639,10.73558531459537,223.93951370477816,19.980740536778,120.65601144257766,201.36867883211482,26.812970929286223,22.57083487266334,2.0839860507986536,0.4258384420611108,144375.0,125000.0
298,PF00041,PF00072,87,135.1927117816191,6.626701889005497,202.72589048666137,14.243675643423453,120.65601144257766,201.36867883211482,14.536700339041431,1.3572116545465462,0.5889992663905339,0.2339715631416482,146750.0,125375.0
299,PF00041,PF00076,12,135.0115314540157,6.188032353544982,80.74130349520415,11.021032889739486,120.65601144257766,80.84820765078511,14.355520011438045,0.10690415558096333,0.4573036056320099,0.15488254711074845,125500.0,126875.0
300,PF00041,PF00076,15,133.80516015276095,7.125751317858606,82.70758411015598,10.784454813367486,120.65601144257766,80.84820765078511,13.149148710183283,1.8593764593708642,0.36732608709543585,0.13790352950928977,156000.0,138250.0
301,PF00041,PF00076,18,138.43231440102815,11.59365405275393,85.85848652124699,9.800859222790864,120.65601144257766,80.84820765078511,17.776302958450486,5.010278870461875,0.41275579963870185,0.21131782369477037,142750.0,134875.0
302,PF00041,PF00076,21,135.89280497874378,11.40214101439931,79.30750799365445,10.6948596422814,120.65601144257766,80.84820765078511,15.236793536166118,1.5406996571306593,0.24115743914910012,0.1649960563806893,156500.0,116875.0
303,PF00041,PF00076,24,134.81842658515137,12.01583889674018,80.25435018520277,11.041091643457197,120.65601144257766,80.84820765078511,14.162415142573707,0.5938574655823459,0.5157661109907096,0.1258477756919291,135000.0,159125.0
304,PF00041,PF00076,27,140.79419148208655,10.287639839368893,86.00198412579964,9.58182752373758,120.65601144257766,80.84820765078511,20.13818003950888,5.153776475014524,0.48580398705895433,0.11580219482933388,123500.0,132375.0
305,PF00041,PF00076,30,132.02209404788002,10.959837021452113,79.14570832256717,10.6879238778818,120.65601144257766,80.84820765078511,11.366082605302353,1.7024993282179395,0.20565782490988127,0.2062061145181758,145125.0,122250.0
306,PF00041,PF00076,33,138.95081295170667,7.403824804927031,86.24922119876032,9.952575629647473,120.65601144257766,80.84820765078511,18.294801509129,5.401013547975211,0.7428725500915512,0.17892929586134443,140750.0,122375.0
307,PF00041,PF00076,36,135.41166297071294,9.619943258124195,83.33371353758821,10.368909639094944,120.65601144257766,80.84820765078511,14.755651528135274,2.4855058868030966,0.4654722711858774,0.14735128982024862,109750.0,126250.0
308,PF00041,PF00076,39,136.6341376598566,7.01758612145481,83.59535692702487,9.987573464047149,120.65601144257766,80.84820765078511,15.978126217278941,2.747149276239753,0.5984161663654952,0.10398671382269598,138500.0,140375.0
309,PF00041,PF00076,42,140.5812903648171,7.766582386558136,82.14893919840516,16.14695948013083,120.65601144257766,80.84820765078511,19.925278922239443,1.300731547620046,0.7254119557893581,0.30323789762475145,137500.0,152375.0
310,PF00041,PF00076,45,139.61802711131497,11.301125644727096,81.0542339381807,7.802698591252167,120.65601144257766,80.84820765078511,18.96201566873731,0.20602628739558781,0.5145138692603404,0.11491706461859152,143750.0,147375.0
311,PF00041,PF00076,48,138.23700128021898,13.630819822587092,82.66116254651698,12.7096110848432,120.65601144257766,80.84820765078511,17.58098983764131,1.8129548957318633,0.37677905734915385,0.20781134357123748,144250.0,144125.0
312,PF00041,PF00076,51,140.2456325640573,10.766106364159347,78.13126694652523,9.109663150832965,120.65601144257766,80.84820765078511,19.589621121479638,2.7169407042598834,1.2938446813982758,0.1295740843478498,137125.0,130125.0
313,PF00041,PF00076,54,135.82783956232072,8.64014970833885,76.57662692619036,8.7698807983073,120.65601144257766,80.84820765078511,15.171828119743054,4.271580724594756,0.30991818395954807,0.15014501368706093,158125.0,145125.0
314,PF00041,PF00076,57,140.12486360335646,11.41451407961805,91.65855083672764,9.725375052453415,120.65601144257766,80.84820765078511,19.468852160778795,10.810343185942529,0.9215353088692531,0.23999943657493006,106375.0,135000.0
315,PF00041,PF00076,60,139.22946728734198,9.457715276755996,86.09148973167544,12.075596590723986,120.65601144257766,80.84820765078511,18.57345584476431,5.243282080890324,1.2913895431740863,0.14145770599467725,142625.0,125000.0
316,PF00041,PF00076,63,143.32329651816204,9.261460578115909,81.42804239930214,7.913657760964297,120.65601144257766,80.84820765078511,22.667285075584374,0.5798347485170297,1.4912124362650048,0.2268878580349302,164500.0,142625.0
317,PF00041,PF00076,66,144.52581848941523,9.234381024882955,98.33002144778712,8.38557043700282,120.65601144257766,80.84820765078511,23.869807046837565,17.481813797002005,2.8116915217396667,0.6173278008643109,118750.0,152875.0
318,PF00041,PF00076,69,139.20692912146623,8.922265084823728,85.47293042610244,12.892726659244957,120.65601144257766,80.84820765078511,18.550917678888567,4.6247227753173235,2.491132917059192,0.22051368245032704,122625.0,116750.0
319,PF00041,PF00076,72,150.19712955565444,9.21308312702227,97.52350764634537,10.473535362777891,120.65601144257766,80.84820765078511,29.541118113076777,16.675299995560252,2.737156066541793,0.5347862215864481,141875.0,136500.0
320,PF00041,PF00076,75,142.907359905276,8.616536199306463,97.00745147477997,10.966506942955121,120.65601144257766,80.84820765078511,22.25134846269833,16.159243823994856,3.3315016591904856,0.5563601766138639,123125.0,143875.0
321,PF00041,PF00076,78,140.35858497333965,9.422072478724811,86.46623378736192,10.009605006243685,120.65601144257766,80.84820765078511,19.70257353076198,5.618026136576802,0.5263938333219371,0.1700394193649039,122250.0,126000.0
322,PF00041,PF00076,81,127.69168301547332,12.408175812472967,91.46785237888152,7.9640222332220905,120.65601144257766,80.84820765078511,7.035671572895652,10.619644728096404,0.23846133986351886,0.2705106208635549,162375.0,133750.0
323,PF00041,PF00076,84,142.59581484396506,10.34046183730753,89.64601342170123,10.172091615977264,120.65601144257766,80.84820765078511,21.939803401387394,8.797805770916113,1.4817616815061279,0.21791661273303192,117500.0,143250.0
324,PF00041,PF00076,87,136.60974282495755,9.302104470662407,90.73509457476175,10.880996760010454,120.65601144257766,80.84820765078511,15.953731382379885,9.886886923976633,0.40341748956467927,0.30055552276282427,127125.0,139875.0
325,PF00041,PF00096,12,134.34358336056872,8.243711318045051,16.089508735247712,3.290351062958123,120.65601144257766,16.436232766230635,13.68757191799105,0.3467240309829229,0.20816121015420705,0.059815479167243876,133125.0,109500.0
326,PF00041,PF00096,15,134.34534560648015,10.763307087585554,16.239880829625058,2.9623820527022264,120.65601144257766,16.436232766230635,13.689334163902487,0.19635193660557704,0.2778453473234904,0.049434391328509616,140375.0,120875.0
327,PF00041,PF00096,18,135.74379173034262,9.110280785710723,30.375634507683213,5.607207485920029,120.65601144257766,16.436232766230635,15.087780287764957,13.939401741452578,0.5573505177093253,4.965902318511257,141750.0,135375.0
328,PF00041,PF00096,21,134.6919384158019,10.762406980700867,14.743560033478436,4.121744413018432,120.65601144257766,16.436232766230635,14.035926973224235,1.6926727327521984,0.5916895550569713,0.04606905649296422,135625.0,120250.0
329,PF00041,PF00096,24,130.7310779253075,10.824891869321176,14.81236560178616,3.4447861242500886,120.65601144257766,16.436232766230635,10.075066482729824,1.6238671644444747,0.23037253987398643,0.08330458279652823,116250.0,132375.0
330,PF00041,PF00096,27,138.35473303447034,7.264382056708325,15.6797577110785,3.822894013670164,120.65601144257766,16.436232766230635,17.698721591892678,0.7564750551521353,1.4003450936328967,0.03596535067277014,142125.0,143375.0
331,PF00041,PF00096,30,137.86372835277737,9.221071444699573,16.19479319058471,4.511832826638546,120.65601144257766,16.436232766230635,17.207716910199707,0.24143957564592355,0.8685792394593854,0.04303953018882094,128750.0,147750.0
332,PF00041,PF00096,33,139.95845585528085,9.41351359202512,14.856602669931258,2.887348918557588,120.65601144257766,16.436232766230635,19.30244441270318,1.5796300962993772,0.6301324831569254,0.06061636373217105,137875.0,141000.0
333,PF00041,PF00096,36,135.5732068420254,7.003336012675184,14.182704693557687,3.2943866934944808,120.65601144257766,16.436232766230635,14.917195399447735,2.253528072672948,0.45421252935228795,0.04290919299827003,137500.0,142000.0
334,PF00041,PF00096,39,133.2602662800321,8.572028104879054,17.93969856617037,4.329044578868176,120.65601144257766,16.436232766230635,12.604254837454448,1.503465799939736,0.5012308712643211,0.04679147854467018,116625.0,136500.0
335,PF00041,PF00096,42,138.0281241130118,6.800526756000364,14.11967212391409,3.319763531504464,120.65601144257766,16.436232766230635,17.37211267043415,2.3165606423165457,0.5137155664898408,0.06035516590680849,126500.0,132375.0
336,PF00041,PF00096,45,133.95797320560678,10.567931082972438,19.18350475383124,3.1528720976214637,120.65601144257766,16.436232766230635,13.301961763029112,2.7472719876006053,0.36192911599866306,0.04703533050340063,112125.0,117375.0
337,PF00041,PF00096,48,139.58346242593103,6.8381349322073515,15.869378053378119,4.041371317776842,120.65601144257766,16.436232766230635,18.927450983353367,0.5668547128525159,0.7940878567058285,0.04901140373983655,125750.0,139750.0
338,PF00041,PF00096,51,138.32990226015312,8.967630465544701,20.465127293847814,4.395755806954779,120.65601144257766,16.436232766230635,17.673890817575455,4.0288945276171795,1.4799719265302316,0.10620625498868001,147625.0,139625.0
339,PF00041,PF00096,54,139.46782181589452,10.304114554649889,19.0913503462614,2.3906226613965003,120.65601144257766,16.436232766230635,18.81181037331686,2.6551175800307654,0.5597445758558571,0.07354148255283999,91250.0,141000.0
340,PF00041,PF00096,57,141.1455925433022,7.868052518498335,25.664277918913257,4.036096592631863,120.65601144257766,16.436232766230635,20.489581100724536,9.228045152682622,0.6885286491279018,1.1330648085693062,123375.0,146375.0
341,PF00041,PF00096,60,140.47098213165933,7.243291424527251,20.972589837801664,4.0505659726798795,120.65601144257766,16.436232766230635,19.81497068908166,4.536357071571029,1.2210843641787705,0.08149830109236085,139000.0,134250.0
342,PF00041,PF00153,12,130.1154017922914,9.222081470091569,88.67980593197896,15.241939997463641,120.65601144257766,92.55486889551554,9.459390349713743,3.8750629635365783,0.4338436739758592,0.15505391694710652,110750.0,139250.0
343,PF00041,PF00153,15,135.42840151846409,11.989276469485947,89.78589877988006,15.303530134742333,120.65601144257766,92.55486889551554,14.77239007588642,2.768970115635483,0.35260011537295527,0.4313311760884929,128750.0,154000.0
344,PF00041,PF00153,18,134.56765600262204,11.472674428750777,93.02323091102286,11.916170573944513,120.65601144257766,92.55486889551554,13.91164456004438,0.46836201550732426,0.2987947914069835,0.35679074008264705,170250.0,162750.0
345,PF00041,PF00153,21,132.82709673809995,13.734826210777877,91.76786932072365,12.829718120889847,120.65601144257766,92.55486889551554,12.171085295522289,0.7869995747918921,0.2709553267202203,0.28751143020073044,123500.0,150000.0
346,PF00041,PF00153,24,130.6147667625415,10.380994838083359,97.84004270049908,13.106200259903586,120.65601144257766,92.55486889551554,9.958755319963842,5.285173804983543,0.20304472583259353,0.27804993729797045,135500.0,153875.0
347,PF00041,PF00153,27,135.75057974528934,10.343947019856294,90.60540391221829,13.962362517996764,120.65601144257766,92.55486889551554,15.094568302711679,1.949464983297247,0.3118497149140033,0.4529750129608658,111375.0,102500.0
348,PF00041,PF00153,30,131.5549622990553,10.161799380513326,99.26638177453498,11.712526351347453,120.65601144257766,92.55486889551554,10.898950856477626,6.711512879019438,0.16421691821772058,0.23120190493725232,118250.0,169125.0
349,PF00041,PF00153,33,141.45089955259033,8.800258596494077,94.39897613847157,16.340503298695285,120.65601144257766,92.55486889551554,20.794888110012664,1.844107242956028,0.590432868313249,0.2842486213526378,125625.0,161875.0
350,PF00041,PF00153,36,132.85934613002678,11.74774836870465,92.34021093193866,13.249457594548206,120.65601144257766,92.55486889551554,12.203334687449114,0.21465796357688305,0.43284983951378353,0.2724539237181169,149500.0,153125.0
351,PF00041,PF00153,39,134.7998919075363,11.377671497289343,100.23762073323539,10.677406822496733,120.65601144257766,92.55486889551554,14.143880464958642,7.682751837719849,0.47733087772911703,0.2914311904586107,118375.0,140500.0
352,PF00041,PF00153,42,136.3378996099071,7.816853573101225,98.41832326283128,15.549046970384792,120.65601144257766,92.55486889551554,15.681888167329447,5.8634543673157395,1.185359156805505,0.33333382947232193,112625.0,158500.0
353,PF00041,PF00153,45,139.06724018051267,7.260811480573244,94.21295849698129,8.880371893751487,120.65601144257766,92.55486889551554,18.411228737935005,1.658089601465747,0.8483950647589203,0.45499844549040774,117250.0,177750.0
354,PF00041,PF00153,48,132.73815052315123,8.146212220707188,93.99972369421056,12.776534368922963,120.65601144257766,92.55486889551554,12.082139080573569,1.4448547986950189,0.4266828863560413,0.24536889318741614,106250.0,161750.0
355,PF00041,PF00153,51,144.52069777637738,9.591649254728555,94.21786090976458,16.92332582059873,120.65601144257766,92.55486889551554,23.86468633379971,1.662992014249042,3.3314328297700193,0.4025226074943724,137625.0,128750.0
356,PF00041,PF00153,54,135.04735716785405,13.017924117321133,101.90833324347655,17.845561071882226,120.65601144257766,92.55486889551554,14.39134572527638,9.353464347961008,0.5193205641158762,1.519038516951116,109750.0,135875.0
357,PF00041,PF00153,57,146.09699629317942,8.640288518088573,98.3998338193127,13.411935920635644,120.65601144257766,92.55486889551554,25.44098485060175,5.844964923797164,1.9101273908318348,0.5514246132551002,77250.0,158625.0
358,PF00041,PF00153,60,138.07083636666593,10.13632465059377,93.31059628829684,15.170048680105237,120.65601144257766,92.55486889551554,17.414824924088265,0.7557273927812957,1.489685629947236,0.6909212420283459,124250.0,170875.0
359,PF00041,PF00153,63,139.34041100957836,11.38366259049214,101.04920663083723,9.506135393373057,120.65601144257766,92.55486889551554,18.684399567000696,8.494337735321693,0.5201302501182447,0.62123206417454,110750.0,162625.0
360,PF00041,PF00153,66,136.25484326756342,10.78930270084116,110.97968235001363,13.679503523802572,120.65601144257766,92.55486889551554,15.598831824985751,18.424813454498093,0.843626305326054,1.9610149330838993,119000.0,152875.0
361,PF00041,PF00153,69,135.20794719013725,9.114888331313857,100.4744361095422,11.355915566691012,120.65601144257766,92.55486889551554,14.551935747559583,7.919567214026657,1.053201563085056,0.580872894456359,128625.0,152000.0
362,PF00041,PF00153,72,141.2977020378658,8.80532369462445,100.4113821716354,12.028904787691728,120.65601144257766,92.55486889551554,20.64169059528814,7.8565132761198555,1.3464243545462735,0.487040285798556,132125.0,163500.0
363,PF00041,PF00153,75,146.024917799605,11.744657076430283,99.37875403825592,18.696408620563194,120.65601144257766,92.55486889551554,25.368906357027328,6.82388514274038,1.9126888978567365,1.4131165272712025,117000.0,157000.0
364,PF00041,PF00153,78,140.7438232539127,9.093609269707715,104.71873061635776,15.6870738922028,120.65601144257766,92.55486889551554,20.08781181133503,12.16386172084222,1.0961539026060634,1.3655959492448198,111250.0,157000.0
365,PF00041,PF00153,81,146.08493805899053,12.205687457149246,109.86395591793818,15.411558371673873,120.65601144257766,92.55486889551554,25.428926616412866,17.309087022422645,1.3897683735955568,1.1869315620379708,108750.0,200125.0
366,PF00041,PF00153,84,144.44027154179528,12.40757903426383,108.14880668620125,9.683881635184957,120.65601144257766,92.55486889551554,23.78426009921762,15.593937790685715,1.7559814646868381,2.165820349212835,137125.0,151625.0
367,PF00041,PF00153,87,140.61848168779397,16.69266527723328,110.96613959576425,17.613333508283873,120.65601144257766,92.55486889551554,19.96247024521631,18.411270700248707,1.9499657707633424,5.047331691602728,117750.0,180750.0
368,PF00041,PF00271,12,130.37312571430294,12.103545421045244,166.0151494713235,16.68931527778016,120.65601144257766,149.57930952191575,9.71711427172528,16.43583994940775,0.23139449732439346,0.7089293646062842,127625.0,147500.0
369,PF00041,PF00271,15,131.5446111095445,11.59455158537856,156.48631265640873,25.224905092144233,120.65601144257766,149.57930952191575,10.888599666966826,6.907003134492982,0.3073653970551753,0.42776944511189896,165375.0,157375.0
370,PF00041,PF00271,18,134.5837220863482,11.436403381774555,152.28914648374058,14.473597215332253,120.65601144257766,149.57930952191575,13.927710643770524,2.709836961824834,0.32753392339089304,0.45599761524158,162500.0,155875.0
371,PF00041,PF00271,21,130.2813143391204,11.31758946042786,138.7564025116918,12.82414933412727,120.65601144257766,149.57930952191575,9.625302896542735,10.822907010223958,0.2763886606519456,0.393178105999587,145750.0,143625.0
372,PF00041,PF00271,24,136.09058497160726,10.715769047570511,155.44700378896204,22.035741878174413,120.65601144257766,149.57930952191575,15.434573529029592,5.867694267046289,0.3520558808828739,0.41587930692702885,125625.0,149125.0
373,PF00041,PF00271,27,136.06239764847436,9.238951465373159,162.9139555581151,23.095217643226047,120.65601144257766,149.57930952191575,15.406386205896695,13.33464603619936,0.44855578558964454,1.348724291941366,112750.0,143500.0
374,PF00041,PF00271,30,124.14650305123182,14.32656982756966,148.50013317731452,19.059749683799666,120.65601144257766,149.57930952191575,3.4904916086541533,1.0791763446012226,0.1637472719787489,0.3089287276954423,149125.0,123875.0
375,PF00041,PF00271,33,136.9507139381257,9.356836386163643,145.92986485985466,19.738124623871958,120.65601144257766,149.57930952191575,16.294702495548023,3.649444662061086,0.9548402641796798,0.3079549909618919,177750.0,159625.0
376,PF00041,PF00271,36,136.8143782325578,8.708725247799995,154.40052744654034,19.581558209607152,120.65601144257766,149.57930952191575,16.158366789980136,4.821217924624591,0.7008169816704786,0.46823005259416706,152125.0,145500.0
377,PF00041,PF00271,39,132.44447599711597,10.651916991772808,141.2214337340355,19.611223485877805,120.65601144257766,149.57930952191575,11.788464554538308,8.35787578788026,0.49952767548539684,0.6041178009756507,169375.0,132000.0
378,PF00041,PF00271,42,137.91712618930583,8.275826626180221,146.87850620756768,22.043405069376355,120.65601144257766,149.57930952191575,17.26111474672817,2.7008033143480645,0.494975642313333,1.228368912169755,123750.0,155375.0
379,PF00041,PF00271,45,138.51474639786153,8.61082450843222,140.26203794963067,16.549292382200754,120.65601144257766,149.57930952191575,17.858734955283865,9.31727157228508,0.6720968922640751,0.750475258425331,117125.0,143750.0
380,PF00041,PF00271,48,136.06239815269572,7.426591873338033,166.25614980061366,21.675938361535298,120.65601144257766,149.57930952191575,15.406386710118056,16.67684027869791,0.37226664298831336,1.4088410584934863,120875.0,140375.0
381,PF00041,PF00271,51,152.09748847602205,12.581254114237355,147.27446513446324,21.765075496263535,120.65601144257766,149.57930952191575,31.441477033444386,2.304844387452505,5.696308001001838,0.36709104248811997,155250.0,141500.0
382,PF00041,PF00271,54,142.59734196177934,12.321674764569925,138.1841032656767,16.124524054057265,120.65601144257766,149.57930952191575,21.94133051920167,11.39520625623905,1.402164383189674,0.3838166002344451,140250.0,127750.0
383,PF00041,PF00271,57,141.36881408103454,10.743780442184974,139.78314949085774,12.33346215495696,120.65601144257766,149.57930952191575,20.71280263845688,9.796160031058008,1.9829611352874401,0.2538291510661139,142000.0,162625.0
384,PF00041,PF00271,60,141.7424499911754,7.694614580662628,167.35669518806756,19.30880488546045,120.65601144257766,149.57930952191575,21.086438548597727,17.777385666151815,1.1581786138701886,4.000600922184107,148375.0,152125.0
385,PF00041,PF00271,63,143.38975816274714,8.294437263915817,163.5931165757484,24.441180592222096,120.65601144257766,149.57930952191575,22.733746720169478,14.013807053832664,0.7412887832532491,2.1926310888815395,141625.0,165625.0
386,PF00041,PF00271,66,138.7702124972925,8.590733046488157,156.83727914570653,16.279213703507406,120.65601144257766,149.57930952191575,18.11420105471484,7.257969623790785,0.7217068720872881,0.5038868148866726,129500.0,149125.0
387,PF00041,PF00271,69,135.99987655264508,11.342993542281814,146.19229125571252,21.870195162986686,120.65601144257766,149.57930952191575,15.343865110067412,3.3870182662032278,0.28647124540123414,0.5287039245208703,123750.0,157625.0
388,PF00041,PF00271,72,135.9012096066245,7.859191318206244,175.27715073617577,14.739735005230255,120.65601144257766,149.57930952191575,15.245198164046826,25.697841214260023,0.6178562058504177,2.9167708068732865,137375.0,144250.0
389,PF00041,PF00271,75,146.2194895504329,10.059231539063433,171.9280991641637,23.684771987767537,120.65601144257766,149.57930952191575,25.563478107855246,22.348789642247965,3.4109743668398638,2.7098713028161514,131625.0,166875.0
390,PF00041,PF00271,78,151.68783293274902,8.881071204226783,152.84878631653322,15.329926708319135,120.65601144257766,149.57930952191575,31.031821490171353,3.269476794617475,4.473904419007617,0.6948773168589938,140750.0,159000.0
391,PF00041,PF00271,81,143.53976851655395,12.31778837373368,173.2127853833089,18.20032418434628,120.65601144257766,149.57930952191575,22.883757073976284,23.63347586139315,1.295769867019787,1.7882089553100955,135750.0,152125.0
392,PF00041,PF00271,84,154.0898189953155,10.197762604472718,161.05327868097112,16.350186927403136,120.65601144257766,149.57930952191575,33.433807552737846,11.473969159055372,6.406607287524855,0.6562258882848326,132500.0,162375.0
393,PF00041,PF00271,87,144.58622023523392,13.075798393366403,169.25582567649153,22.538067535231416,120.65601144257766,149.57930952191575,23.93020879265626,19.67651615457578,2.337452281756441,2.5938061970709314,106500.0,161875.0
394,PF00041,PF00397,12,139.55351088838927,8.785910248683823,36.5492390920994,6.562547509531689,120.65601144257766,34.45049111539599,18.897499445811604,2.0987479767034074,0.2387595921654267,0.12000985983667825,118625.0,121625.0
395,PF00041,PF00397,15,135.80505274598062,10.259256294094364,39.74916765452393,4.859078685312415,120.65601144257766,34.45049111539599,15.149041303402953,5.298676539127939,0.3781134654128465,0.07296178596677905,130625.0,128500.0
396,PF00041,PF00397,18,141.87325159106987,12.10576362120662,36.65224349588719,4.904962097276974,120.65601144257766,34.45049111539599,21.21724014849221,2.2017523804912003,0.3692507292447246,0.10000041792687142,133375.0,114125.0
